model,protein
X-3083,12652
X-3083,16166
X-3083,15793
X-3083,625
X-3083,723
X-3083,8232
X-3083,16586
X-3083,12375
X-3083,16199
X-3083,15967
X-3083,14758
X-3083,8229
X-3083,15123
X-3083,13425
X-3083,14608
X-3083,2010
X-3083,14775
X-3083,16191
X-3083,14718
X-3083,5539
X-3083,5673
X-3083,9981
X-3083,10289
X-3083,2391
X-3083,15850
X-3083,8234
X-3083,6423
X-3083,16860
X-3083,3186
X-3083,13227
X-3083,15394
X-3083,13324
X-3083,16278
X-3083,6145
X-3083,1513
X-3083,13736
X-3083,16374
X-3083,7903
X-3083,15186
X-3083,8223
X-3083,14523
X-3083,15369
X-3083,3245
X-3083,12621
X-3083,3502
X-3083,8236
X-3083,10617
X-3083,16426
X-3083,11633
X-3083,7670
X-3083,12706
X-3083,4967
X-3083,9703
X-3083,3217
X-3083,9700
X-3083,9668
X-3083,9670
X-3083,9671
X-3083,4390
X-3083,11742
X-3083,14461
X-3083,3161
X-3083,4803
X-3083,9561
X-3083,967
X-3083,11669
X-3083,853
X-3083,16564
X-3083,7497
X-3083,11624
X-3083,7856
X-3083,1872
X-3083,10376
X-3093,16086
X-3093,16086
X-3093,13661
X-3093,12526
X-3093,8233
X-3093,9492
X-3093,2280
X-3093,7273
X-3093,6308
X-3093,15810
X-3093,16327
X-3093,15292
X-3093,10967
X-3093,15042
X-3093,6335
X-3093,4076
X-3093,1049
X-3093,7666
X-3093,7118
X-3093,5387
X-3093,15229
X-3093,1021
X-3093,2582
X-3093,15378
X-3093,3308
X-3093,11191
X-3093,848
X-3093,1587
X-3093,15080
X-3093,12704
X-3093,13973
X-3093,11026
X-3093,7899
X-3093,10210
X-3093,4688
X-3093,15272
X-3093,991
X-3093,12008
X-3093,9165
X-3093,15853
X-3093,15737
X-3093,1675
X-3093,4887
X-3093,9676
X-3093,17103
X-3093,15792
X-3093,14202
X-3093,4467
X-3093,16441
X-3093,479
X-3093,6814
X-3093,4740
X-3093,13948
X-3093,10553
X-3093,8501
X-3093,6256
X-3093,13077
X-3093,4700
X-3093,8106
X-3093,990
X-3093,8250
X-3093,14488
X-3093,10665
X-3093,10779
X-3093,9093
X-3093,12126
X-3093,12652
X-3093,16166
X-3093,15793
X-3093,723
X-3093,8232
X-3093,16586
X-3093,12375
X-3093,16177
X-3093,16199
X-3093,15967
X-3093,14758
X-3093,8229
X-3093,15123
X-3093,13425
X-3093,2010
X-3093,14775
X-3093,16191
X-3093,14718
X-3093,5673
X-3093,9981
X-3093,10289
X-3093,2391
X-3093,15850
X-3093,8234
X-3093,6423
X-3093,16860
X-3093,3186
X-3093,13227
X-3093,15394
X-3093,13324
X-3093,6145
X-3093,1513
X-3093,13736
X-3093,16374
X-3093,7903
X-3093,8223
X-3093,14523
X-3093,15369
X-3093,3245
X-3093,12621
X-3093,3502
X-3093,8236
X-3093,10617
X-3093,16426
X-3093,11633
X-3093,7670
X-3093,12706
X-3093,4967
X-3093,8238
X-3093,9703
X-3093,3217
X-3093,9666
X-3093,9671
X-3093,4390
X-3093,4803
X-3093,9561
X-3093,13584
X-3093,967
X-3093,11669
X-3093,853
X-3093,16564
X-3093,12294
X-3093,7497
X-3093,11624
X-3093,7856
X-3093,5110
X-3093,10376
X-3093,12615
X-3102,16086
X-3102,16086
X-3102,4544
X-3102,12526
X-3102,8233
X-3102,12407
X-3102,2548
X-3102,3788
X-3102,12945
X-3102,2280
X-3102,294
X-3102,1233
X-3102,12413
X-3102,4841
X-3102,5219
X-3102,4121
X-3102,7420
X-3102,15960
X-3102,7273
X-3102,11662
X-3102,15667
X-3102,898
X-3102,3806
X-3102,6308
X-3102,13917
X-3102,15810
X-3102,2560
X-3102,13346
X-3102,15292
X-3102,12544
X-3102,10967
X-3102,5934
X-3102,16068
X-3102,6086
X-3102,1935
X-3102,864
X-3102,1338
X-3102,14694
X-3102,15042
X-3102,6335
X-3102,12914
X-3102,4076
X-3102,2203
X-3102,4515
X-3102,7666
X-3102,14367
X-3102,7118
X-3102,5387
X-3102,15229
X-3102,1021
X-3102,2582
X-3102,15378
X-3102,3308
X-3102,11191
X-3102,1667
X-3102,4096
X-3102,848
X-3102,15080
X-3102,14298
X-3102,12933
X-3102,4394
X-3102,5074
X-3102,7899
X-3102,10210
X-3102,4688
X-3102,1405
X-3102,13356
X-3102,13026
X-3102,4301
X-3102,11362
X-3102,6448
X-3102,12008
X-3102,9165
X-3102,15853
X-3102,15737
X-3102,12633
X-3102,13408
X-3102,9676
X-3102,17092
X-3102,16170
X-3102,15792
X-3102,3647
X-3102,15816
X-3102,14979
X-3102,7028
X-3102,14773
X-3102,3452
X-3102,10465
X-3102,12277
X-3102,4467
X-3102,16441
X-3102,6814
X-3102,15814
X-3102,13948
X-3102,6256
X-3102,4700
X-3102,5555
X-3102,2414
X-3102,4836
X-3102,2872
X-3102,688
X-3102,4032
X-3102,8106
X-3102,16643
X-3102,10694
X-3102,14488
X-3102,10665
X-3102,10779
X-3102,9093
X-3102,12126
X-3102,12652
X-3102,16166
X-3102,15793
X-3102,625
X-3102,723
X-3102,8232
X-3102,16586
X-3102,13574
X-3102,12375
X-3102,16177
X-3102,16199
X-3102,15967
X-3102,14758
X-3102,8229
X-3102,15123
X-3102,13425
X-3102,14608
X-3102,12445
X-3102,2010
X-3102,14775
X-3102,16191
X-3102,8230
X-3102,14718
X-3102,5539
X-3102,5673
X-3102,9981
X-3102,14136
X-3102,10289
X-3102,2391
X-3102,15850
X-3102,8234
X-3102,6423
X-3102,16860
X-3102,3186
X-3102,13227
X-3102,15394
X-3102,13324
X-3102,16278
X-3102,6145
X-3102,1513
X-3102,13736
X-3102,16374
X-3102,7903
X-3102,15186
X-3102,8223
X-3102,14523
X-3102,15369
X-3102,8499
X-3102,9639
X-3102,3245
X-3102,16413
X-3102,12621
X-3102,3502
X-3102,8236
X-3102,10617
X-3102,16426
X-3102,11633
X-3102,7670
X-3102,12706
X-3102,4967
X-3102,8238
X-3102,3217
X-3102,9671
X-3102,15859
X-3102,10219
X-3102,16427
X-3102,7949
X-3102,4803
X-3102,13632
X-3102,473
X-3102,13660
X-3102,13584
X-3102,967
X-3102,11669
X-3102,853
X-3102,16564
X-3102,7497
X-3102,11624
X-3102,7856
X-3102,5110
X-3102,8751
X-3102,5516
X-3102,10376
X-3102,2686
X-3114,16086
X-3114,16086
X-3114,12526
X-3114,8233
X-3114,15363
X-3114,6783
X-3114,9470
X-3114,6308
X-3114,4647
X-3114,15810
X-3114,1890
X-3114,15292
X-3114,4495
X-3114,5091
X-3114,10256
X-3114,9175
X-3114,4750
X-3114,12881
X-3114,7666
X-3114,12164
X-3114,7118
X-3114,5387
X-3114,15229
X-3114,1021
X-3114,11216
X-3114,15378
X-3114,11191
X-3114,848
X-3114,15080
X-3114,4688
X-3114,15272
X-3114,10150
X-3114,15737
X-3114,1910
X-3114,9129
X-3114,9676
X-3114,5405
X-3114,482
X-3114,8845
X-3114,9707
X-3114,1278
X-3114,12277
X-3114,16441
X-3114,6115
X-3114,6814
X-3114,5806
X-3114,14753
X-3114,676
X-3114,13948
X-3114,9717
X-3114,9478
X-3114,6256
X-3114,4700
X-3114,7921
X-3114,8029
X-3114,13887
X-3114,4032
X-3114,9719
X-3114,8106
X-3114,14018
X-3114,14488
X-3114,10665
X-3114,10779
X-3114,9093
X-3114,12126
X-3114,12652
X-3114,16166
X-3114,15793
X-3114,625
X-3114,723
X-3114,8232
X-3114,16586
X-3114,12375
X-3114,16177
X-3114,16199
X-3114,15967
X-3114,14758
X-3114,8229
X-3114,15123
X-3114,13425
X-3114,14608
X-3114,12445
X-3114,2010
X-3114,14775
X-3114,16191
X-3114,3341
X-3114,14718
X-3114,5539
X-3114,5673
X-3114,9981
X-3114,14136
X-3114,10289
X-3114,2391
X-3114,15850
X-3114,8234
X-3114,6423
X-3114,16860
X-3114,3186
X-3114,13227
X-3114,15394
X-3114,13324
X-3114,16278
X-3114,6145
X-3114,1513
X-3114,13736
X-3114,16374
X-3114,7903
X-3114,15186
X-3114,8223
X-3114,14523
X-3114,15369
X-3114,3245
X-3114,12621
X-3114,3502
X-3114,8236
X-3114,10617
X-3114,16426
X-3114,11633
X-3114,7670
X-3114,12706
X-3114,4967
X-3114,8238
X-3114,9671
X-3114,8902
X-3114,15351
X-3114,916
X-3114,4306
X-3114,9561
X-3114,473
X-3114,967
X-3114,11669
X-3114,16564
X-3114,7497
X-3114,11624
X-3114,15765
X-3114,12501
X-3114,10376
X-3127,16086
X-3127,16086
X-3127,1579
X-3127,12526
X-3127,4416
X-3127,8155
X-3127,1560
X-3127,15739
X-3127,2280
X-3127,1233
X-3127,7273
X-3127,8555
X-3127,2604
X-3127,15810
X-3127,2560
X-3127,2984
X-3127,15292
X-3127,10967
X-3127,10807
X-3127,15042
X-3127,6335
X-3127,12914
X-3127,8195
X-3127,1049
X-3127,12648
X-3127,7666
X-3127,15229
X-3127,1021
X-3127,5102
X-3127,15378
X-3127,3994
X-3127,8308
X-3127,3308
X-3127,11191
X-3127,1667
X-3127,848
X-3127,10125
X-3127,15080
X-3127,11857
X-3127,4394
X-3127,12704
X-3127,11026
X-3127,7899
X-3127,7414
X-3127,10210
X-3127,15272
X-3127,2032
X-3127,15737
X-3127,320
X-3127,1675
X-3127,15149
X-3127,3058
X-3127,9676
X-3127,15305
X-3127,1278
X-3127,15792
X-3127,12277
X-3127,16441
X-3127,5806
X-3127,13948
X-3127,6256
X-3127,14125
X-3127,2414
X-3127,11469
X-3127,4032
X-3127,8106
X-3127,9421
X-3127,14488
X-3127,10665
X-3127,10779
X-3127,12126
X-3127,12652
X-3127,16166
X-3127,15793
X-3127,723
X-3127,8232
X-3127,16586
X-3127,12375
X-3127,16177
X-3127,16199
X-3127,15967
X-3127,8229
X-3127,15123
X-3127,13425
X-3127,2010
X-3127,14775
X-3127,16191
X-3127,14718
X-3127,5539
X-3127,5673
X-3127,9981
X-3127,2391
X-3127,15850
X-3127,8234
X-3127,6423
X-3127,16860
X-3127,3186
X-3127,13227
X-3127,15394
X-3127,13324
X-3127,6145
X-3127,1513
X-3127,13736
X-3127,16374
X-3127,7903
X-3127,15186
X-3127,8223
X-3127,15369
X-3127,3245
X-3127,12621
X-3127,3502
X-3127,10617
X-3127,16426
X-3127,11633
X-3127,7670
X-3127,12706
X-3127,4967
X-3127,4102
X-3127,3217
X-3127,9665
X-3127,9670
X-3127,9671
X-3127,4084
X-3127,15859
X-3127,14583
X-3127,14382
X-3127,9561
X-3127,473
X-3127,967
X-3127,16564
X-3127,7497
X-3127,11624
X-3127,16141
X-3127,2514
X-3127,5110
X-3127,15765
X-3127,10376
X-3127,12615
X-3135,16086
X-3135,16086
X-3135,13661
X-3135,12526
X-3135,15535
X-3135,13600
X-3135,4304
X-3135,15739
X-3135,9492
X-3135,2280
X-3135,1233
X-3135,5219
X-3135,4121
X-3135,15960
X-3135,13698
X-3135,6448
X-3135,7273
X-3135,15810
X-3135,11921
X-3135,63
X-3135,16327
X-3135,15292
X-3135,12544
X-3135,13168
X-3135,12518
X-3135,14355
X-3135,10967
X-3135,16068
X-3135,1935
X-3135,864
X-3135,1338
X-3135,15163
X-3135,15042
X-3135,6335
X-3135,7163
X-3135,4076
X-3135,1049
X-3135,2203
X-3135,15498
X-3135,7666
X-3135,12164
X-3135,7118
X-3135,5387
X-3135,15200
X-3135,1021
X-3135,2582
X-3135,4326
X-3135,15378
X-3135,3308
X-3135,11191
X-3135,16452
X-3135,848
X-3135,2047
X-3135,15080
X-3135,12062
X-3135,15241
X-3135,5074
X-3135,12704
X-3135,9810
X-3135,10210
X-3135,15272
X-3135,1405
X-3135,12021
X-3135,996
X-3135,13626
X-3135,16993
X-3135,12008
X-3135,9165
X-3135,15853
X-3135,10478
X-3135,15737
X-3135,1675
X-3135,4887
X-3135,6764
X-3135,13270
X-3135,12653
X-3135,9676
X-3135,449
X-3135,16170
X-3135,15792
X-3135,15816
X-3135,14202
X-3135,10188
X-3135,14979
X-3135,14773
X-3135,3452
X-3135,12277
X-3135,16441
X-3135,5806
X-3135,13948
X-3135,14798
X-3135,2414
X-3135,2872
X-3135,8106
X-3135,10694
X-3135,14488
X-3135,10665
X-3135,10779
X-3135,9093
X-3135,12126
X-3135,12652
X-3135,16166
X-3135,15793
X-3135,625
X-3135,723
X-3135,8232
X-3135,16586
X-3135,12375
X-3135,16177
X-3135,16199
X-3135,15967
X-3135,14758
X-3135,8229
X-3135,15123
X-3135,13425
X-3135,14608
X-3135,2010
X-3135,14775
X-3135,16191
X-3135,14718
X-3135,5539
X-3135,5673
X-3135,9981
X-3135,7725
X-3135,10289
X-3135,2391
X-3135,15850
X-3135,8234
X-3135,6423
X-3135,16860
X-3135,3186
X-3135,13227
X-3135,15394
X-3135,13324
X-3135,16278
X-3135,6145
X-3135,1513
X-3135,13736
X-3135,16374
X-3135,7903
X-3135,15186
X-3135,8223
X-3135,14523
X-3135,15369
X-3135,8499
X-3135,9639
X-3135,3245
X-3135,12621
X-3135,3502
X-3135,8236
X-3135,10617
X-3135,16426
X-3135,11633
X-3135,7670
X-3135,12706
X-3135,4967
X-3135,9703
X-3135,3217
X-3135,9666
X-3135,9671
X-3135,4390
X-3135,13897
X-3135,16819
X-3135,10219
X-3135,4803
X-3135,6060
X-3135,9561
X-3135,15228
X-3135,14360
X-3135,13584
X-3135,14690
X-3135,14373
X-3135,967
X-3135,11669
X-3135,853
X-3135,16564
X-3135,12654
X-3135,13537
X-3135,7497
X-3135,10771
X-3135,5110
X-3135,8751
X-3135,5516
X-3135,10376
X-3135,12615
X-3147,16086
X-3147,16086
X-3147,12526
X-3147,8233
X-3147,12945
X-3147,15960
X-3147,6308
X-3147,1333
X-3147,11921
X-3147,15292
X-3147,5118
X-3147,10163
X-3147,1318
X-3147,7666
X-3147,7118
X-3147,5387
X-3147,15229
X-3147,1021
X-3147,15378
X-3147,3308
X-3147,15206
X-3147,848
X-3147,10125
X-3147,15080
X-3147,13973
X-3147,7899
X-3147,7414
X-3147,10210
X-3147,15272
X-3147,1405
X-3147,9165
X-3147,6928
X-3147,15853
X-3147,15737
X-3147,12633
X-3147,839
X-3147,12653
X-3147,9676
X-3147,15792
X-3147,15816
X-3147,11212
X-3147,14202
X-3147,12277
X-3147,4467
X-3147,479
X-3147,5806
X-3147,11736
X-3147,13948
X-3147,15607
X-3147,6256
X-3147,2414
X-3147,4032
X-3147,8106
X-3147,8896
X-3147,14488
X-3147,10665
X-3147,10779
X-3147,9093
X-3147,12126
X-3147,12652
X-3147,16166
X-3147,15793
X-3147,625
X-3147,723
X-3147,8232
X-3147,16586
X-3147,12375
X-3147,16177
X-3147,16199
X-3147,15967
X-3147,14758
X-3147,8229
X-3147,15123
X-3147,13425
X-3147,14775
X-3147,16191
X-3147,14718
X-3147,5539
X-3147,5673
X-3147,9981
X-3147,14136
X-3147,7725
X-3147,10289
X-3147,2391
X-3147,15850
X-3147,8234
X-3147,6423
X-3147,16860
X-3147,3186
X-3147,13227
X-3147,15394
X-3147,13324
X-3147,6145
X-3147,1513
X-3147,13736
X-3147,16374
X-3147,7903
X-3147,15186
X-3147,8223
X-3147,14523
X-3147,15369
X-3147,3245
X-3147,12621
X-3147,3502
X-3147,8236
X-3147,10617
X-3147,16426
X-3147,11633
X-3147,7670
X-3147,12706
X-3147,4967
X-3147,8238
X-3147,9703
X-3147,3217
X-3147,3335
X-3147,10219
X-3147,916
X-3147,9561
X-3147,13660
X-3147,967
X-3147,11669
X-3147,853
X-3147,16564
X-3147,7497
X-3147,11624
X-3147,5516
X-3147,10376
X-3147,12615
X-3158,16086
X-3158,16086
X-3158,10570
X-3158,8233
X-3158,1560
X-3158,15960
X-3158,15487
X-3158,13240
X-3158,5400
X-3158,15810
X-3158,7135
X-3158,4361
X-3158,756
X-3158,4495
X-3158,5091
X-3158,10256
X-3158,9175
X-3158,4750
X-3158,12914
X-3158,81
X-3158,7666
X-3158,5387
X-3158,12386
X-3158,4297
X-3158,3308
X-3158,11191
X-3158,848
X-3158,11857
X-3158,12007
X-3158,8241
X-3158,13973
X-3158,16291
X-3158,16993
X-3158,7959
X-3158,13026
X-3158,3137
X-3158,320
X-3158,686
X-3158,12563
X-3158,5405
X-3158,15792
X-3158,3530
X-3158,676
X-3158,13887
X-3158,16643
X-3158,12126
X-3158,2010
X-3158,10289
X-3158,15850
X-3158,8234
X-3158,3186
X-3158,13736
X-3158,11633
X-3158,9670
X-3158,9671
X-3158,3335
X-3158,916
X-3158,14604
X-3158,3754
X-3158,2419
X-3158,2945
X-3158,967
X-3158,11669
X-3158,16564
X-3158,4790
X-3158,7497
X-3158,15765
X-3189,16086
X-3189,16086
X-3189,1579
X-3189,12526
X-3189,11123
X-3189,8233
X-3189,4416
X-3189,13600
X-3189,1233
X-3189,4841
X-3189,5219
X-3189,15960
X-3189,6198
X-3189,11662
X-3189,15667
X-3189,10358
X-3189,7679
X-3189,15810
X-3189,15292
X-3189,10974
X-3189,10967
X-3189,756
X-3189,4495
X-3189,9175
X-3189,4750
X-3189,15042
X-3189,6335
X-3189,7666
X-3189,12164
X-3189,7118
X-3189,5387
X-3189,15229
X-3189,1021
X-3189,15378
X-3189,8308
X-3189,3308
X-3189,11191
X-3189,848
X-3189,7110
X-3189,10125
X-3189,15080
X-3189,5074
X-3189,12704
X-3189,13973
X-3189,7414
X-3189,10210
X-3189,15272
X-3189,992
X-3189,15737
X-3189,320
X-3189,5369
X-3189,1278
X-3189,14202
X-3189,12277
X-3189,4467
X-3189,16441
X-3189,676
X-3189,13948
X-3189,6256
X-3189,605
X-3189,14798
X-3189,10089
X-3189,8106
X-3189,16643
X-3189,12865
X-3189,14488
X-3189,10665
X-3189,10779
X-3189,9093
X-3189,12126
X-3189,12652
X-3189,5493
X-3189,16166
X-3189,15793
X-3189,625
X-3189,723
X-3189,8232
X-3189,16586
X-3189,13574
X-3189,12375
X-3189,16177
X-3189,16199
X-3189,15967
X-3189,14758
X-3189,8229
X-3189,15123
X-3189,13425
X-3189,14608
X-3189,12445
X-3189,2010
X-3189,14775
X-3189,16191
X-3189,3341
X-3189,14718
X-3189,5539
X-3189,9200
X-3189,5673
X-3189,17148
X-3189,9981
X-3189,14136
X-3189,7725
X-3189,10289
X-3189,2391
X-3189,15850
X-3189,8234
X-3189,6423
X-3189,16860
X-3189,3186
X-3189,13227
X-3189,15394
X-3189,13324
X-3189,16278
X-3189,6145
X-3189,1513
X-3189,13736
X-3189,16374
X-3189,7903
X-3189,15186
X-3189,8223
X-3189,4438
X-3189,14523
X-3189,15369
X-3189,8499
X-3189,9639
X-3189,3245
X-3189,16413
X-3189,12621
X-3189,3502
X-3189,8236
X-3189,10617
X-3189,16426
X-3189,11633
X-3189,7670
X-3189,12706
X-3189,4967
X-3189,8238
X-3189,14860
X-3189,9703
X-3189,3217
X-3189,9670
X-3189,9671
X-3189,698
X-3189,7569
X-3189,678
X-3189,3195
X-3189,16819
X-3189,7949
X-3189,13584
X-3189,967
X-3189,11669
X-3189,853
X-3189,8160
X-3189,16564
X-3189,7497
X-3189,11624
X-3189,10771
X-3189,5110
X-3189,8751
X-3189,15765
X-3189,10376
X-3189,10443
X-3189,6574
X-3196,16086
X-3196,16086
X-3196,12526
X-3196,3788
X-3196,2280
X-3196,1233
X-3196,12413
X-3196,5219
X-3196,4121
X-3196,13698
X-3196,7273
X-3196,11662
X-3196,15667
X-3196,15810
X-3196,16327
X-3196,216
X-3196,15292
X-3196,12544
X-3196,12518
X-3196,14355
X-3196,10967
X-3196,16068
X-3196,1935
X-3196,864
X-3196,1338
X-3196,15163
X-3196,14694
X-3196,15042
X-3196,6335
X-3196,12914
X-3196,6047
X-3196,12265
X-3196,8581
X-3196,7666
X-3196,12164
X-3196,14367
X-3196,7118
X-3196,5387
X-3196,552
X-3196,15200
X-3196,10759
X-3196,1021
X-3196,2582
X-3196,8613
X-3196,15378
X-3196,577
X-3196,3308
X-3196,11191
X-3196,848
X-3196,10125
X-3196,15080
X-3196,12062
X-3196,5892
X-3196,12933
X-3196,5074
X-3196,12704
X-3196,7899
X-3196,10210
X-3196,15272
X-3196,1405
X-3196,12021
X-3196,996
X-3196,13356
X-3196,13026
X-3196,12008
X-3196,9165
X-3196,15853
X-3196,1675
X-3196,4887
X-3196,6764
X-3196,9676
X-3196,15792
X-3196,15816
X-3196,3452
X-3196,12277
X-3196,4467
X-3196,16441
X-3196,5806
X-3196,13948
X-3196,10532
X-3196,14798
X-3196,2414
X-3196,2872
X-3196,10089
X-3196,8106
X-3196,10694
X-3196,14488
X-3196,10665
X-3196,10779
X-3196,9093
X-3196,5383
X-3196,12126
X-3196,12652
X-3196,5493
X-3196,16166
X-3196,15793
X-3196,625
X-3196,723
X-3196,8232
X-3196,16586
X-3196,13574
X-3196,12375
X-3196,16177
X-3196,16199
X-3196,15967
X-3196,14758
X-3196,8229
X-3196,15123
X-3196,13425
X-3196,14608
X-3196,12445
X-3196,2010
X-3196,14775
X-3196,16191
X-3196,3341
X-3196,14718
X-3196,5539
X-3196,5673
X-3196,9981
X-3196,14136
X-3196,7725
X-3196,10289
X-3196,2391
X-3196,15850
X-3196,8234
X-3196,6423
X-3196,16860
X-3196,3186
X-3196,13227
X-3196,15394
X-3196,13324
X-3196,16278
X-3196,6145
X-3196,1513
X-3196,13736
X-3196,16374
X-3196,7903
X-3196,15186
X-3196,8223
X-3196,14523
X-3196,15369
X-3196,8499
X-3196,9639
X-3196,3245
X-3196,16413
X-3196,12621
X-3196,3502
X-3196,8236
X-3196,10617
X-3196,16426
X-3196,11633
X-3196,7670
X-3196,12706
X-3196,4967
X-3196,8238
X-3196,9703
X-3196,3217
X-3196,9671
X-3196,4390
X-3196,16819
X-3196,4812
X-3196,4444
X-3196,4803
X-3196,6060
X-3196,9561
X-3196,14604
X-3196,967
X-3196,11669
X-3196,16564
X-3196,12294
X-3196,7497
X-3196,7856
X-3196,10771
X-3196,5110
X-3196,8751
X-3196,10376
X-3196,12615
X-3200,16086
X-3200,16086
X-3200,588
X-3200,12526
X-3200,8233
X-3200,15535
X-3200,7496
X-3200,1233
X-3200,12413
X-3200,5219
X-3200,15766
X-3200,7273
X-3200,11662
X-3200,15667
X-3200,6308
X-3200,13917
X-3200,15810
X-3200,2560
X-3200,11921
X-3200,15292
X-3200,12544
X-3200,16255
X-3200,12518
X-3200,5934
X-3200,16068
X-3200,864
X-3200,15042
X-3200,6335
X-3200,16957
X-3200,7163
X-3200,4076
X-3200,7518
X-3200,703
X-3200,7666
X-3200,12164
X-3200,7118
X-3200,5387
X-3200,15229
X-3200,1021
X-3200,7890
X-3200,2582
X-3200,15378
X-3200,3308
X-3200,11191
X-3200,1667
X-3200,848
X-3200,10125
X-3200,15080
X-3200,8241
X-3200,12933
X-3200,9273
X-3200,8103
X-3200,4394
X-3200,9466
X-3200,5074
X-3200,7899
X-3200,10210
X-3200,12454
X-3200,1405
X-3200,12008
X-3200,15853
X-3200,4302
X-3200,320
X-3200,1675
X-3200,13270
X-3200,9676
X-3200,1278
X-3200,226
X-3200,486
X-3200,17092
X-3200,16170
X-3200,15792
X-3200,3647
X-3200,15816
X-3200,10465
X-3200,12277
X-3200,4467
X-3200,16441
X-3200,16081
X-3200,6814
X-3200,5806
X-3200,15814
X-3200,13948
X-3200,6256
X-3200,4700
X-3200,2414
X-3200,4032
X-3200,8106
X-3200,16643
X-3200,14488
X-3200,10665
X-3200,10779
X-3200,9093
X-3200,12126
X-3200,12652
X-3200,16166
X-3200,15793
X-3200,625
X-3200,723
X-3200,8232
X-3200,16586
X-3200,13574
X-3200,12375
X-3200,16177
X-3200,16199
X-3200,15967
X-3200,14758
X-3200,8229
X-3200,15123
X-3200,13425
X-3200,14608
X-3200,12445
X-3200,2010
X-3200,14775
X-3200,16191
X-3200,8230
X-3200,14718
X-3200,5539
X-3200,5673
X-3200,17148
X-3200,9981
X-3200,14136
X-3200,7725
X-3200,10289
X-3200,2391
X-3200,15850
X-3200,8234
X-3200,6423
X-3200,16860
X-3200,3186
X-3200,13227
X-3200,15394
X-3200,13324
X-3200,16278
X-3200,6145
X-3200,1513
X-3200,13736
X-3200,16374
X-3200,7903
X-3200,15186
X-3200,8223
X-3200,14523
X-3200,15369
X-3200,8499
X-3200,9639
X-3200,3245
X-3200,12621
X-3200,3502
X-3200,8236
X-3200,10617
X-3200,16426
X-3200,11633
X-3200,7670
X-3200,12706
X-3200,4967
X-3200,8238
X-3200,3217
X-3200,9670
X-3200,9671
X-3200,15859
X-3200,13897
X-3200,16819
X-3200,7924
X-3200,13916
X-3200,4803
X-3200,4306
X-3200,6060
X-3200,14382
X-3200,9561
X-3200,967
X-3200,11669
X-3200,16564
X-3200,7497
X-3200,11624
X-3200,7856
X-3200,8751
X-3200,9892
X-3200,10376
X-3200,2686
X-3201,16086
X-3201,16086
X-3201,12526
X-3201,8233
X-3201,1560
X-3201,3788
X-3201,15535
X-3201,0
X-3201,7496
X-3201,2280
X-3201,8521
X-3201,1233
X-3201,12413
X-3201,5219
X-3201,4121
X-3201,15363
X-3201,14666
X-3201,7420
X-3201,6783
X-3201,7273
X-3201,11662
X-3201,10941
X-3201,7997
X-3201,6308
X-3201,13917
X-3201,13952
X-3201,15810
X-3201,2560
X-3201,11921
X-3201,15292
X-3201,14731
X-3201,12544
X-3201,16068
X-3201,1935
X-3201,864
X-3201,15163
X-3201,14694
X-3201,15042
X-3201,6335
X-3201,4668
X-3201,16957
X-3201,15327
X-3201,4076
X-3201,6047
X-3201,12193
X-3201,703
X-3201,7666
X-3201,14367
X-3201,7118
X-3201,5387
X-3201,14800
X-3201,552
X-3201,15200
X-3201,15229
X-3201,1021
X-3201,4491
X-3201,15378
X-3201,11900
X-3201,3308
X-3201,11191
X-3201,1667
X-3201,6473
X-3201,848
X-3201,10125
X-3201,5150
X-3201,15080
X-3201,8241
X-3201,12933
X-3201,6953
X-3201,4394
X-3201,5074
X-3201,7899
X-3201,7414
X-3201,10210
X-3201,1405
X-3201,13026
X-3201,149
X-3201,5422
X-3201,9165
X-3201,15825
X-3201,15853
X-3201,168
X-3201,15737
X-3201,12633
X-3201,320
X-3201,15149
X-3201,6764
X-3201,9676
X-3201,847
X-3201,12427
X-3201,1278
X-3201,15792
X-3201,3647
X-3201,15816
X-3201,14202
X-3201,14979
X-3201,12349
X-3201,14773
X-3201,3452
X-3201,10465
X-3201,3337
X-3201,3367
X-3201,7517
X-3201,12277
X-3201,4467
X-3201,6982
X-3201,16441
X-3201,16081
X-3201,5806
X-3201,14753
X-3201,5172
X-3201,13890
X-3201,15814
X-3201,13948
X-3201,9811
X-3201,6192
X-3201,6256
X-3201,13077
X-3201,14798
X-3201,4700
X-3201,2414
X-3201,4836
X-3201,4032
X-3201,8106
X-3201,16643
X-3201,614
X-3201,15774
X-3201,14077
X-3201,10694
X-3201,14488
X-3201,10665
X-3201,10779
X-3201,9093
X-3201,5383
X-3201,12126
X-3201,12652
X-3201,5493
X-3201,16166
X-3201,15793
X-3201,625
X-3201,723
X-3201,8232
X-3201,16586
X-3201,13574
X-3201,12375
X-3201,16177
X-3201,16199
X-3201,15967
X-3201,14758
X-3201,8229
X-3201,15123
X-3201,13425
X-3201,14608
X-3201,12445
X-3201,2010
X-3201,14775
X-3201,16191
X-3201,8230
X-3201,3341
X-3201,14718
X-3201,5539
X-3201,9200
X-3201,5673
X-3201,17148
X-3201,9981
X-3201,14136
X-3201,7725
X-3201,10289
X-3201,2391
X-3201,15850
X-3201,8234
X-3201,6423
X-3201,16860
X-3201,3186
X-3201,13227
X-3201,15394
X-3201,13324
X-3201,16278
X-3201,6145
X-3201,1513
X-3201,13736
X-3201,16374
X-3201,7903
X-3201,15186
X-3201,8223
X-3201,14523
X-3201,15369
X-3201,8499
