model,protein
X-4949,4102
X-4949,3217
X-4949,9666
X-4949,9671
X-4949,13540
X-4949,13897
X-4949,16434
X-4949,9446
X-4949,16819
X-4949,11153
X-4949,10219
X-4949,14461
X-4949,15915
X-4949,7949
X-4949,3250
X-4949,3161
X-4949,5842
X-4949,4803
X-4949,5147
X-4949,12190
X-4949,14812
X-4949,4306
X-4949,14382
X-4949,14242
X-4949,10152
X-4949,9561
X-4949,5247
X-4949,297
X-4949,10899
X-4949,12720
X-4949,5080
X-4949,11052
X-4949,13590
X-4949,967
X-4949,11669
X-4949,9246
X-4949,15346
X-4949,853
X-4949,9635
X-4949,16564
X-4949,1605
X-4949,15475
X-4949,7497
X-4949,11624
X-4949,15921
X-4949,7856
X-4949,10771
X-4949,5110
X-4949,8751
X-4949,10888
X-4949,5516
X-4949,9892
X-4949,7544
X-4949,10376
X-4949,2686
X-4949,11832
X-4949,12615
X-4979,16086
X-4979,16086
X-4979,690
X-4979,588
X-4979,7147
X-4979,12526
X-4979,11123
X-4979,8233
X-4979,4416
X-4979,4140
X-4979,5220
X-4979,3120
X-4979,1344
X-4979,4304
X-4979,7496
X-4979,2280
X-4979,1233
X-4979,5219
X-4979,15191
X-4979,11219
X-4979,15960
X-4979,6783
X-4979,6027
X-4979,15284
X-4979,7273
X-4979,11662
X-4979,15667
X-4979,854
X-4979,1195
X-4979,8518
X-4979,10941
X-4979,8555
X-4979,6308
X-4979,1333
X-4979,7679
X-4979,4647
X-4979,13952
X-4979,12599
X-4979,15810
X-4979,1304
X-4979,2560
X-4979,1890
X-4979,13214
X-4979,15292
X-4979,12544
X-4979,16255
X-4979,10967
X-4979,10843
X-4979,756
X-4979,4495
X-4979,5091
X-4979,9175
X-4979,4750
X-4979,4290
X-4979,16068
X-4979,1338
X-4979,15042
X-4979,6335
X-4979,6054
X-4979,16957
X-4979,806
X-4979,12914
X-4979,9526
X-4979,8096
X-4979,1475
X-4979,3285
X-4979,81
X-4979,14338
X-4979,15833
X-4979,12648
X-4979,10103
X-4979,8038
X-4979,1318
X-4979,12193
X-4979,8581
X-4979,703
X-4979,7666
X-4979,12164
X-4979,14367
X-4979,7118
X-4979,5387
X-4979,14800
X-4979,17159
X-4979,7802
X-4979,15229
X-4979,10759
X-4979,1021
X-4979,8613
X-4979,1837
X-4979,15378
X-4979,13739
X-4979,16519
X-4979,9898
X-4979,10998
X-4979,4297
X-4979,3308
X-4979,11191
X-4979,1667
X-4979,5290
X-4979,848
X-4979,1587
X-4979,1348
X-4979,10125
X-4979,5150
X-4979,15080
X-4979,14267
X-4979,14298
X-4979,8241
X-4979,10647
X-4979,12933
X-4979,6953
X-4979,5074
X-4979,12704
X-4979,13973
X-4979,11026
X-4979,7414
X-4979,10210
X-4979,4688
X-4979,6556
X-4979,15272
X-4979,1405
X-4979,16993
X-4979,13026
X-4979,3137
X-4979,992
X-4979,4833
X-4979,4301
X-4979,1449
X-4979,10213
X-4979,3531
X-4979,149
X-4979,4302
X-4979,168
X-4979,4642
X-4979,320
X-4979,1675
X-4979,9597
X-4979,8433
X-4979,5599
X-4979,2977
X-4979,12563
X-4979,839
X-4979,9676
X-4979,5405
X-4979,482
X-4979,7066
X-4979,6128
X-4979,12993
X-4979,8930
X-4979,1278
X-4979,13974
X-4979,352
X-4979,449
X-4979,16170
X-4979,15792
X-4979,3530
X-4979,15816
X-4979,11212
X-4979,14979
X-4979,296
X-4979,10465
X-4979,12277
X-4979,4467
X-4979,16441
X-4979,6115
X-4979,16081
X-4979,6814
X-4979,4965
X-4979,5806
X-4979,14753
X-4979,5172
X-4979,676
X-4979,15814
X-4979,13948
X-4979,9394
X-4979,6256
X-4979,10333
X-4979,11360
X-4979,16495
X-4979,11524
X-4979,14798
X-4979,4700
X-4979,5555
X-4979,2414
X-4979,13887
X-4979,2314
X-4979,4032
X-4979,16887
X-4979,8106
X-4979,16643
X-4979,8563
X-4979,415
X-4979,614
X-4979,10194
X-4979,14018
X-4979,3820
X-4979,10694
X-4979,14488
X-4979,10665
X-4979,10779
X-4979,9093
X-4979,5383
X-4979,12126
X-4979,12652
X-4979,5493
X-4979,16166
X-4979,15793
X-4979,625
X-4979,723
X-4979,8232
X-4979,16586
X-4979,13574
X-4979,12375
X-4979,16177
X-4979,16199
X-4979,15967
X-4979,14758
X-4979,8229
X-4979,15123
X-4979,13425
X-4979,14608
X-4979,12445
X-4979,2010
X-4979,14775
X-4979,16191
X-4979,8230
X-4979,3341
X-4979,14718
X-4979,5539
X-4979,9200
X-4979,5673
X-4979,17148
X-4979,9981
X-4979,14136
X-4979,7725
X-4979,10289
X-4979,2391
X-4979,15850
X-4979,8234
X-4979,6423
X-4979,16860
X-4979,3186
X-4979,13227
X-4979,15394
X-4979,13324
X-4979,16278
X-4979,6145
X-4979,1513
X-4979,13736
X-4979,16374
X-4979,7903
X-4979,15186
X-4979,8223
X-4979,14523
X-4979,15369
X-4979,8499
X-4979,9639
X-4979,3245
X-4979,16413
X-4979,12621
X-4979,3502
X-4979,8236
X-4979,10617
X-4979,16426
X-4979,11633
X-4979,7670
X-4979,12706
X-4979,4967
X-4979,8238
X-4979,9703
X-4979,3217
X-4979,9665
X-4979,9700
X-4979,9670
X-4979,9671
X-4979,10682
X-4979,5309
X-4979,11989
X-4979,1209
X-4979,698
X-4979,13184
X-4979,14583
X-4979,9446
X-4979,3195
X-4979,7266
X-4979,809
X-4979,16427
X-4979,7949
X-4979,11876
X-4979,916
X-4979,12079
X-4979,6060
X-4979,9561
X-4979,2340
X-4979,604
X-4979,14604
X-4979,473
X-4979,2419
X-4979,2945
X-4979,7038
X-4979,967
X-4979,11669
X-4979,853
X-4979,8701
X-4979,8160
X-4979,16564
X-4979,15475
X-4979,12654
X-4979,7497
X-4979,11624
X-4979,6150
X-4979,10771
X-4979,5110
X-4979,8751
X-4979,15765
X-4979,10376
X-4979,6574
X-5018,16086
X-5018,16086
X-5018,13333
X-5018,12526
X-5018,4140
X-5018,3788
X-5018,15535
X-5018,4304
X-5018,10350
X-5018,7496
X-5018,13480
X-5018,2280
X-5018,8521
X-5018,1233
X-5018,12413
X-5018,5219
X-5018,4121
X-5018,4014
X-5018,7965
X-5018,15960
X-5018,6469
X-5018,7273
X-5018,1568
X-5018,11662
X-5018,15667
X-5018,14086
X-5018,1195
X-5018,10941
X-5018,8555
X-5018,6308
X-5018,13917
X-5018,15810
X-5018,2560
X-5018,11921
X-5018,15292
X-5018,12544
X-5018,12518
X-5018,14355
X-5018,10967
X-5018,1181
X-5018,5934
X-5018,16068
X-5018,6086
X-5018,1935
X-5018,864
X-5018,1338
X-5018,15163
X-5018,9938
X-5018,14694
X-5018,15042
X-5018,6335
X-5018,4668
X-5018,16957
X-5018,7163
X-5018,16629
X-5018,12914
X-5018,8195
X-5018,2203
X-5018,6047
X-5018,1475
X-5018,12648
X-5018,1676
X-5018,12193
X-5018,7666
X-5018,12164
X-5018,14367
X-5018,7118
X-5018,5387
X-5018,552
X-5018,15200
X-5018,15402
X-5018,6722
X-5018,15330
X-5018,1021
X-5018,2582
X-5018,8613
X-5018,15901
X-5018,15378
X-5018,596
X-5018,13052
X-5018,16519
X-5018,9898
X-5018,12331
X-5018,3308
X-5018,11191
X-5018,1667
X-5018,848
X-5018,7110
X-5018,10125
X-5018,15080
X-5018,14298
X-5018,5892
X-5018,12933
X-5018,6953
X-5018,4394
X-5018,9286
X-5018,9587
X-5018,5074
X-5018,12704
X-5018,14002
X-5018,11687
X-5018,16938
X-5018,7899
X-5018,15915
X-5018,5817
X-5018,11034
X-5018,571
X-5018,7414
X-5018,10210
X-5018,4688
X-5018,15272
X-5018,1405
X-5018,12021
X-5018,996
X-5018,7117
X-5018,16993
X-5018,7959
X-5018,13356
X-5018,13026
X-5018,991
X-5018,4301
X-5018,11464
X-5018,6448
X-5018,7577
X-5018,12008
X-5018,9165
X-5018,6928
X-5018,15853
X-5018,14107
X-5018,15737
X-5018,12633
X-5018,1675
X-5018,2420
X-5018,15149
X-5018,16708
X-5018,10595
X-5018,4989
X-5018,521
X-5018,6764
X-5018,13270
X-5018,9676
X-5018,6128
X-5018,11947
X-5018,1278
X-5018,10614
X-5018,12932
X-5018,15792
X-5018,3647
X-5018,15816
X-5018,16545
X-5018,11212
X-5018,14202
X-5018,10188
X-5018,14979
X-5018,14773
X-5018,296
X-5018,3452
X-5018,10465
X-5018,1474
X-5018,10401
X-5018,11423
X-5018,12277
X-5018,3419
X-5018,15904
X-5018,4467
X-5018,4062
X-5018,16441
X-5018,16081
X-5018,6814
X-5018,5806
X-5018,14753
X-5018,5172
X-5018,8838
X-5018,11430
X-5018,2146
X-5018,15814
X-5018,13948
X-5018,10553
X-5018,15607
X-5018,6256
X-5018,14798
X-5018,4700
X-5018,2414
X-5018,4836
X-5018,2872
X-5018,7921
X-5018,16235
X-5018,13887
X-5018,10089
X-5018,4032
X-5018,16887
X-5018,8106
X-5018,16643
X-5018,15349
X-5018,15774
X-5018,8377
X-5018,14018
X-5018,10694
X-5018,14488
X-5018,10665
X-5018,10779
X-5018,9093
X-5018,12126
X-5018,12652
X-5018,5493
X-5018,16166
X-5018,15793
X-5018,625
X-5018,723
X-5018,8232
X-5018,8240
X-5018,16586
X-5018,13574
X-5018,12375
X-5018,16177
X-5018,16199
X-5018,8231
X-5018,15967
X-5018,14758
X-5018,8229
X-5018,15123
X-5018,13425
X-5018,14608
X-5018,12445
X-5018,2010
X-5018,14775
X-5018,16191
X-5018,8230
X-5018,3341
X-5018,14718
X-5018,5539
X-5018,9200
X-5018,5673
X-5018,17148
X-5018,9981
X-5018,14136
X-5018,7725
X-5018,10289
X-5018,2391
X-5018,15850
X-5018,8234
X-5018,6423
X-5018,16860
X-5018,3186
X-5018,13227
X-5018,15394
X-5018,13324
X-5018,16278
X-5018,6145
X-5018,1513
X-5018,13736
X-5018,16374
X-5018,7903
X-5018,15186
X-5018,8223
X-5018,14523
X-5018,15369
X-5018,8499
X-5018,9639
X-5018,3245
X-5018,16413
X-5018,12621
X-5018,3502
X-5018,8236
X-5018,10617
X-5018,16426
X-5018,11633
X-5018,7670
X-5018,12706
X-5018,4967
X-5018,8238
X-5018,3217
X-5018,9671
X-5018,15859
X-5018,15956
X-5018,13540
X-5018,16434
X-5018,15351
X-5018,809
X-5018,10219
X-5018,14603
X-5018,15894
X-5018,7924
X-5018,14461
X-5018,7949
X-5018,3161
X-5018,4803
X-5018,12190
X-5018,15940
X-5018,865
X-5018,6060
X-5018,4060
X-5018,14382
X-5018,14242
X-5018,10152
X-5018,9561
X-5018,13584
X-5018,8317
X-5018,967
X-5018,11669
X-5018,16270
X-5018,853
X-5018,8160
X-5018,16564
X-5018,1605
X-5018,15475
X-5018,7497
X-5018,11624
X-5018,7624
X-5018,13532
X-5018,8751
X-5018,5516
X-5018,9892
X-5018,16624
X-5018,11199
X-5018,16314
X-5018,10376
X-5018,11832
X-5018,12615
X-5018,13541
X-5041,16086
X-5041,16086
X-5041,1579
X-5041,588
X-5041,12526
X-5041,4828
X-5041,11123
X-5041,8233
X-5041,4416
X-5041,8155
X-5041,5646
X-5041,15535
X-5041,3120
X-5041,4304
X-5041,7496
X-5041,2280
X-5041,294
X-5041,1233
X-5041,12413
X-5041,5219
X-5041,15960
X-5041,6783
X-5041,7273
X-5041,1568
X-5041,11662
X-5041,15667
X-5041,854
X-5041,1195
X-5041,8518
X-5041,16366
X-5041,10941
X-5041,8555
X-5041,6308
X-5041,1333
X-5041,15810
X-5041,1304
X-5041,2560
X-5041,299
X-5041,15292
X-5041,12544
X-5041,1748
X-5041,16255
X-5041,10967
X-5041,5934
X-5041,9961
X-5041,756
X-5041,4495
X-5041,5091
X-5041,10256
X-5041,9175
X-5041,4750
X-5041,4290
X-5041,630
X-5041,2424
X-5041,16068
X-5041,1935
X-5041,1338
X-5041,15163
X-5041,15042
X-5041,6335
X-5041,4668
X-5041,12914
X-5041,7014
X-5041,5031
X-5041,1475
X-5041,81
X-5041,12193
X-5041,8581
X-5041,7666
X-5041,12164
X-5041,14367
X-5041,7118
X-5041,5387
X-5041,14800
X-5041,552
X-5041,1616
X-5041,15200
X-5041,1400
X-5041,15330
X-5041,15229
X-5041,1021
X-5041,8613
X-5041,15378
X-5041,596
X-5041,7081
X-5041,6053
X-5041,16519
X-5041,8328
X-5041,8308
X-5041,11900
X-5041,4297
X-5041,3308
X-5041,11191
X-5041,1667
X-5041,5290
X-5041,6473
X-5041,848
X-5041,1587
X-5041,1348
X-5041,10125
X-5041,5150
X-5041,15080
X-5041,12408
X-5041,14980
X-5041,14298
X-5041,8241
X-5041,10647
X-5041,12933
X-5041,9273
X-5041,12704
X-5041,13973
X-5041,7899
X-5041,571
X-5041,10210
X-5041,4688
X-5041,15272
X-5041,1405
X-5041,16291
X-5041,9740
X-5041,13356
X-5041,17083
X-5041,13026
X-5041,991
X-5041,11731
X-5041,3137
X-5041,992
X-5041,4301
X-5041,1449
X-5041,11362
X-5041,6448
X-5041,1588
X-5041,1955
X-5041,168
X-5041,15737
X-5041,320
X-5041,9597
X-5041,15149
X-5041,10853
X-5041,2449
X-5041,521
X-5041,686
X-5041,10926
X-5041,12563
X-5041,3058
X-5041,839
X-5041,9676
X-5041,5405
X-5041,7066
X-5041,6128
X-5041,16170
X-5041,15792
X-5041,3647
X-5041,15816
X-5041,16545
X-5041,11212
X-5041,14202
X-5041,13576
X-5041,14979
X-5041,12349
X-5041,14773
X-5041,296
X-5041,3452
X-5041,12277
X-5041,3419
X-5041,4467
X-5041,7258
X-5041,16441
X-5041,6413
X-5041,16081
X-5041,6814
X-5041,5806
X-5041,8564
X-5041,14753
X-5041,5172
X-5041,676
X-5041,13265
X-5041,15814
X-5041,13948
X-5041,10553
X-5041,6256
X-5041,13466
X-5041,203
X-5041,11044
X-5041,11524
X-5041,14798
X-5041,4700
X-5041,2414
X-5041,4836
X-5041,11453
X-5041,16256
X-5041,16235
X-5041,13887
X-5041,10089
X-5041,4032
X-5041,291
X-5041,8106
X-5041,16643
X-5041,7843
X-5041,8563
X-5041,614
X-5041,15774
X-5041,14018
X-5041,10694
X-5041,14488
X-5041,10665
X-5041,10779
X-5041,9093
X-5041,5383
X-5041,12126
X-5041,12652
X-5041,5493
X-5041,16166
X-5041,15793
X-5041,625
X-5041,723
X-5041,8232
X-5041,8240
X-5041,16586
X-5041,13574
X-5041,12375
X-5041,16177
X-5041,16199
X-5041,15967
X-5041,14758
X-5041,8229
X-5041,15123
X-5041,13425
X-5041,14608
X-5041,12445
X-5041,2010
X-5041,14775
X-5041,16191
X-5041,3341
X-5041,14718
X-5041,5539
X-5041,9200
X-5041,5673
X-5041,17148
X-5041,9981
X-5041,14136
X-5041,7725
X-5041,10289
X-5041,2391
X-5041,15850
X-5041,8234
X-5041,6423
X-5041,1068
X-5041,16860
X-5041,3186
X-5041,13227
X-5041,15394
X-5041,13324
X-5041,16278
X-5041,6145
X-5041,1513
X-5041,13736
X-5041,16374
X-5041,7903
X-5041,15186
X-5041,8223
X-5041,4438
X-5041,14523
X-5041,15369
X-5041,8499
X-5041,9639
X-5041,3245
X-5041,16413
X-5041,12621
X-5041,3502
X-5041,8236
X-5041,10617
X-5041,16426
X-5041,11633
X-5041,7670
X-5041,12706
X-5041,4967
X-5041,8238
X-5041,9703
X-5041,3217
X-5041,9670
X-5041,9671
X-5041,2051
X-5041,8902
X-5041,13540
X-5041,14583
X-5041,1699
X-5041,15351
X-5041,16819
X-5041,7266
X-5041,16178
X-5041,809
X-5041,14461
X-5041,11876
X-5041,916
X-5041,4306
X-5041,6060
X-5041,14382
X-5041,16356
X-5041,9561
X-5041,599
X-5041,14604
X-5041,473
X-5041,2945
X-5041,13584
X-5041,7038
X-5041,631
X-5041,967
X-5041,11669
X-5041,10484
X-5041,853
X-5041,11325
X-5041,16564
X-5041,12654
X-5041,7497
X-5041,11624
X-5041,7856
X-5041,13532
X-5041,5110
X-5041,8751
X-5041,5516
X-5041,16624
X-5041,15765
X-5041,3858
X-5041,10376
X-5041,2686
X-5041,11832
X-5041,12615
X-5077,15488
X-5077,16086
X-5077,16086
X-5077,1579
X-5077,14799
X-5077,588
X-5077,13661
X-5077,8855
X-5077,4544
X-5077,12526
X-5077,11123
X-5077,8819
X-5077,13951
X-5077,8233
X-5077,12407
X-5077,4416
X-5077,4140
X-5077,2548
X-5077,11332
X-5077,15535
X-5077,3120
X-5077,13600
X-5077,4304
X-5077,829
X-5077,7496
X-5077,15739
X-5077,9492
X-5077,2280
X-5077,1233
X-5077,12413
X-5077,5219
X-5077,4121
X-5077,6960
X-5077,15191
X-5077,7420
X-5077,15960
X-5077,13698
X-5077,7273
X-5077,11662
X-5077,15667
X-5077,4804
X-5077,2242
X-5077,3806
X-5077,8555
X-5077,6308
X-5077,15995
X-5077,2604
X-5077,4243
X-5077,1333
X-5077,14054
X-5077,13917
X-5077,10471
X-5077,12804
X-5077,15810
X-5077,11921
X-5077,13063
X-5077,12512
X-5077,16327
X-5077,216
X-5077,15292
X-5077,12544
X-5077,6561
X-5077,186
X-5077,14355
X-5077,8938
X-5077,10967
X-5077,1181
X-5077,5498
X-5077,2362
X-5077,16068
X-5077,1935
X-5077,864
X-5077,1338
X-5077,14694
X-5077,15042
X-5077,6335
X-5077,7163
X-5077,12914
X-5077,4076
X-5077,5107
X-5077,8096
X-5077,8195
X-5077,1049
X-5077,8693
X-5077,422
X-5077,4180
X-5077,4347
X-5077,2203
X-5077,1475
X-5077,15498
X-5077,13982
X-5077,747
X-5077,2194
X-5077,1318
X-5077,12193
X-5077,8581
X-5077,703
X-5077,7666
X-5077,12164
X-5077,7118
X-5077,5387
X-5077,10999
X-5077,14800
X-5077,6722
X-5077,15330
X-5077,15229
X-5077,10759
X-5077,8866
X-5077,1021
X-5077,2582
X-5077,8613
X-5077,9340
X-5077,15378
X-5077,13052
X-5077,3308
X-5077,11191
X-5077,16452
X-5077,8080
X-5077,5290
X-5077,848
X-5077,10125
X-5077,15080
X-5077,10055
X-5077,48
X-5077,14298
X-5077,12062
X-5077,84
X-5077,10647
X-5077,12933
X-5077,9273
X-5077,9587
X-5077,16858
X-5077,12704
X-5077,13973
X-5077,11026
X-5077,14002
X-5077,15508
X-5077,7899
X-5077,8298
X-5077,7414
X-5077,10210
X-5077,4688
X-5077,15272
X-5077,1405
X-5077,12021
X-5077,16993
X-5077,7959
X-5077,13026
X-5077,991
X-5077,3137
X-5077,11464
X-5077,220
X-5077,11362
X-5077,12360
X-5077,6944
X-5077,5422
X-5077,12008
X-5077,9165
X-5077,6928
X-5077,15853
X-5077,12138
X-5077,12131
X-5077,2652
X-5077,10478
X-5077,15737
X-5077,12633
X-5077,1675
X-5077,2420
X-5077,4887
X-5077,9597
X-5077,11373
X-5077,16798
X-5077,2139
X-5077,16708
X-5077,10595
X-5077,4989
X-5077,13270
X-5077,1266
X-5077,7627
X-5077,12653
X-5077,9676
X-5077,2056
X-5077,10291
X-5077,17092
X-5077,17103
X-5077,16359
X-5077,449
X-5077,16170
X-5077,15792
X-5077,15816
X-5077,11212
X-5077,10188
X-5077,14773
X-5077,3452
X-5077,10465
X-5077,12277
X-5077,3419
X-5077,4467
X-5077,6231
X-5077,16441
X-5077,6115
X-5077,16081
X-5077,6814
X-5077,5806
X-5077,14753
X-5077,5172
X-5077,13265
X-5077,4215
X-5077,15814
X-5077,13948
X-5077,10553
X-5077,6192
X-5077,1232
X-5077,6256
X-5077,10532
X-5077,14798
X-5077,4700
X-5077,2414
X-5077,2872
X-5077,4891
X-5077,14445
X-5077,13887
X-5077,4805
X-5077,10089
X-5077,4032
X-5077,16887
X-5077,8106
X-5077,16643
X-5077,9454
X-5077,9017
X-5077,15774
X-5077,8250
X-5077,14018
X-5077,3240
X-5077,3820
X-5077,10694
X-5077,14488
X-5077,10665
X-5077,10779
X-5077,9093
X-5077,5383
X-5077,12126
X-5077,12652
X-5077,16166
X-5077,15793
X-5077,625
X-5077,723
X-5077,8232
X-5077,16586
X-5077,13574
X-5077,12375
X-5077,16177
X-5077,16199
X-5077,15967
X-5077,14758
X-5077,8229
X-5077,15123
X-5077,13425
X-5077,12445
X-5077,2010
X-5077,14775
X-5077,16191
X-5077,8230
X-5077,3341
X-5077,14718
X-5077,5539
X-5077,9200
X-5077,5673
X-5077,17148
X-5077,9981
X-5077,14136
X-5077,10289
X-5077,2391
X-5077,15850
X-5077,8234
X-5077,6423
X-5077,5557
X-5077,1068
X-5077,16860
X-5077,3186
X-5077,13227
X-5077,15394
X-5077,13324
X-5077,16278
X-5077,6145
X-5077,1513
X-5077,13736
X-5077,16374
X-5077,7903
X-5077,15186
X-5077,8223
X-5077,14523
X-5077,15369
X-5077,8499
X-5077,9639
X-5077,3245
X-5077,12621
X-5077,3502
X-5077,8236
X-5077,10617
X-5077,16426
X-5077,11633
X-5077,7670
X-5077,12706
X-5077,4967
X-5077,8238
X-5077,11257
X-5077,9703
X-5077,3217
X-5077,9666
X-5077,9700
X-5077,9670
X-5077,9671
X-5077,4390
X-5077,10418
X-5077,11829
X-5077,1209
X-5077,13540
X-5077,16434
X-5077,3195
X-5077,16819
X-5077,809
X-5077,10219
X-5077,14603
X-5077,12348
X-5077,875
X-5077,7924
X-5077,14461
X-5077,7949
X-5077,11521
X-5077,4803
X-5077,12079
X-5077,12190
X-5077,4306
X-5077,6060
X-5077,3509
X-5077,7422
X-5077,746
X-5077,10152
X-5077,9561
X-5077,6334
X-5077,728
X-5077,7371
X-5077,4067
X-5077,13660
X-5077,5080
X-5077,11052
X-5077,14360
X-5077,13584
X-5077,1027
X-5077,967
X-5077,11669
X-5077,4461
X-5077,853
X-5077,9635
X-5077,16564
X-5077,12294
X-5077,12654
X-5077,7497
X-5077,1402
X-5077,7856
X-5077,10771
X-5077,16141
X-5077,15357
X-5077,5110
X-5077,8751
X-5077,5516
X-5077,9892
X-5077,2603
X-5077,15108
X-5077,10376
X-5077,10354
X-5077,2686
X-5077,12615
X-5094,16086
X-5094,16086
X-5094,588
X-5094,444
X-5094,12526
X-5094,14911
X-5094,8609
X-5094,4416
X-5094,4140
X-5094,9591
X-5094,15535
X-5094,5220
X-5094,0
X-5094,5285
X-5094,13534
X-5094,7496
X-5094,12945
X-5094,2280
X-5094,8521
X-5094,1233
X-5094,12299
X-5094,12413
X-5094,5219
X-5094,4121
X-5094,4764
X-5094,15363
X-5094,6960
X-5094,15191
X-5094,14666
X-5094,7420
X-5094,11219
X-5094,7965
X-5094,15960
X-5094,13698
X-5094,15284
X-5094,7273
X-5094,11662
X-5094,15667
X-5094,12009
X-5094,854
X-5094,14086
X-5094,4878
X-5094,1195
X-5094,739
X-5094,9634
X-5094,17047
X-5094,17063
X-5094,8555
X-5094,5942
X-5094,11621
X-5094,6308
X-5094,1370
X-5094,1333
X-5094,13917
X-5094,4647
X-5094,4305
X-5094,12423
X-5094,1904
X-5094,15810
X-5094,7054
X-5094,11921
X-5094,13063
X-5094,2214
X-5094,1890
X-5094,15292
X-5094,12544
X-5094,13168
X-5094,10974
X-5094,13274
X-5094,8938
X-5094,10967
X-5094,15338
X-5094,1181
X-5094,14396
X-5094,382
X-5094,9961
X-5094,2424
X-5094,16068
X-5094,6086
X-5094,1935
X-5094,864
X-5094,1338
X-5094,9938
X-5094,14694
X-5094,15042
X-5094,6335
X-5094,16957
X-5094,7163
X-5094,16629
X-5094,5194
X-5094,12914
X-5094,8096
X-5094,10767
X-5094,7518
X-5094,2203
X-5094,6047
X-5094,1475
X-5094,15498
X-5094,6431
X-5094,13982
X-5094,12648
X-5094,11530
X-5094,9615
X-5094,1318
X-5094,12193
X-5094,9342
X-5094,703
X-5094,7666
X-5094,12164
X-5094,14367
X-5094,7118
X-5094,5387
X-5094,14800
X-5094,15200
X-5094,10605
X-5094,7802
X-5094,15330
X-5094,15229
X-5094,10759
X-5094,1021
X-5094,7890
X-5094,2582
X-5094,8613
X-5094,15901
X-5094,13506
X-5094,15378
X-5094,7315
X-5094,13052
X-5094,11053
X-5094,3308
X-5094,11191
X-5094,16452
X-5094,5290
X-5094,6473
X-5094,848
X-5094,11592
X-5094,2047
X-5094,10687
X-5094,10562
X-5094,10125
X-5094,15080
X-5094,10055
X-5094,14298
X-5094,8241
X-5094,10647
X-5094,12933
X-5094,9273
X-5094,6953
X-5094,14973
X-5094,4394
X-5094,6908
X-5094,1815
X-5094,9587
X-5094,5074
X-5094,16858
X-5094,12704
X-5094,14002
X-5094,8170
X-5094,7899
X-5094,15915
X-5094,8526
X-5094,11034
X-5094,571
X-5094,152
X-5094,7414
X-5094,10210
X-5094,4688
X-5094,6556
X-5094,15272
X-5094,1405
X-5094,12021
X-5094,996
X-5094,10782
X-5094,9143
X-5094,6944
X-5094,15481
X-5094,12008
X-5094,9165
X-5094,6928
X-5094,15853
X-5094,4302
X-5094,168
X-5094,14107
X-5094,15737
X-5094,12633
X-5094,1675
X-5094,5009
X-5094,10946
X-5094,1574
X-5094,10595
X-5094,13270
X-5094,9676
X-5094,7066
X-5094,13791
X-5094,10291
X-5094,4357
X-5094,847
X-5094,16130
X-5094,10614
X-5094,12373
X-5094,16170
X-5094,15792
X-5094,3647
X-5094,15816
X-5094,14202
X-5094,10188
X-5094,13576
X-5094,14979
X-5094,16095
X-5094,7028
X-5094,3082
X-5094,296
X-5094,3452
X-5094,10465
X-5094,1474
X-5094,3367
X-5094,7517
X-5094,12277
X-5094,3419
X-5094,7142
X-5094,13496
X-5094,4467
X-5094,487
X-5094,16441
X-5094,6941
X-5094,16081
X-5094,6814
X-5094,5806
X-5094,14753
X-5094,5172
X-5094,8838
X-5094,11430
X-5094,16236
X-5094,13265
X-5094,2146
X-5094,15814
X-5094,13948
X-5094,1129
X-5094,10553
X-5094,16688
X-5094,15607
X-5094,2973
X-5094,6256
X-5094,14841
X-5094,14577
X-5094,7982
X-5094,14798
X-5094,4700
X-5094,12538
X-5094,12305
X-5094,2414
X-5094,4836
X-5094,11453
X-5094,4891
X-5094,14255
X-5094,16710
X-5094,78
X-5094,2174
X-5094,10089
X-5094,2314
X-5094,17015
X-5094,4032
X-5094,9203
X-5094,291
X-5094,16887
X-5094,8106
X-5094,16643
X-5094,15349
X-5094,5676
X-5094,2812
X-5094,614
X-5094,15774
X-5094,8377
X-5094,10194
X-5094,14018
X-5094,3820
X-5094,10694
X-5094,14488
X-5094,10665
X-5094,10779
X-5094,9093
X-5094,12126
X-5094,12652
X-5094,5493
X-5094,16166
X-5094,15793
X-5094,625
X-5094,723
X-5094,8232
X-5094,16586
X-5094,12375
X-5094,16177
X-5094,16199
X-5094,15967
X-5094,14758
X-5094,8229
X-5094,15123
X-5094,13425
X-5094,14608
X-5094,12445
X-5094,2010
X-5094,14775
X-5094,16191
X-5094,8230
X-5094,3341
X-5094,14718
X-5094,5539
X-5094,9200
X-5094,4379
X-5094,5673
X-5094,17148
X-5094,9981
X-5094,7725
X-5094,10289
X-5094,2391
X-5094,15850
X-5094,8234
X-5094,6423
X-5094,5557
X-5094,17126
X-5094,16860
X-5094,3186
X-5094,13227
X-5094,15394
X-5094,13324
X-5094,16278
X-5094,6145
X-5094,1513
X-5094,13736
X-5094,16374
X-5094,7903
X-5094,15186
X-5094,8223
X-5094,14523
X-5094,15369
X-5094,8499
X-5094,9639
X-5094,3245
X-5094,12621
X-5094,3502
X-5094,8236
X-5094,10617
X-5094,16426
X-5094,11633
X-5094,7670
X-5094,12706
X-5094,4967
X-5094,8238
X-5094,16118
X-5094,9703
X-5094,3217
X-5094,9665
X-5094,9666
X-5094,9700
X-5094,9669
X-5094,9671
X-5094,15859
X-5094,10682
X-5094,698
X-5094,16434
X-5094,9446
X-5094,6925
X-5094,809
X-5094,10219
X-5094,14603
X-5094,15894
X-5094,13301
X-5094,14461
X-5094,15915
